fighter,cardio_score,late_finish_rate_for,late_finish_rate_against,early_finish_rate_for,early_finish_rate_against,output_drop_per_rd,accuracy_drop_per_rd,td_def_drop_per_rd,degradation_score
Mansur Abdul-Malik,0.6666666666666667,0.0,1.0,1.0,0.0,9.33333333333333,0.15012077294685985,0.0,0.45
Bassil Hafez,1.0,0.0,1.0,0.0,0.0,-0.6666666666666662,-0.025137553717365885,0.24999999999999944,0.0405
Baergeng Jieleyisi,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiru Sahota,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shi Ming,1.0,1.0,0.0,0.0,0.0,-0.24999999999999867,0.10405916752665977,0.0,0.1567
Nyamjargal Tumendemberel,1.0,0.0,0.0,0.0,0.0,-1.249999999999999,-0.08437990580847719,0.1875,-0.0417
Lone'er Kavanagh,0.9166666666666666,0.0,0.0,0.0,1.0,-4.649999999999999,0.0018652631130919566,0.0,-0.0903
Navajo Stirling,0.9166666666666666,0.0,0.0,1.0,0.0,8.999999999999996,0.0838595006286125,0.39999999999999947,0.3391
Marco Tulio,0.5555555555555555,0.0,0.0,1.0,1.0,-8.0,0.036821266968325723,0.0,-0.1221
Nurullo Aliev,1.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.07301710504121216,0.0,0.1835
Jose Johnson,0.6666666666666666,1.0,0.0,0.0,1.0,0.25000000000000144,-0.0038802660753879947,-0.029761904761904656,-0.0066
Ernesta Kareckaite,1.0,0.0,0.0,0.0,0.0,6.833333333333337,0.026929377367608035,0.13392857142857145,0.1746
Fatima Kline,0.9166666666666666,0.5,0.0,0.5,0.0,2.7500000000000036,-0.0912654248672289,0.37499999999999983,0.0704
Zach Reese,0.6666666666666666,0.0,0.0,1.0,1.0,-6.749999999999994,-0.07272841856647987,0.6874999999999997,0.0267
Bogdan Guskov,0.5555555555555556,0.0,0.0,1.0,1.0,16.99999999999999,0.10954314385686921,0.0,0.5774
Bogdan Grad,0.7777777777777777,0.0,0.0,1.0,1.0,8.833333333333327,-0.09071824861298543,0.0,0.1044
Hamdy Abdelwahab,1.0,0.0,0.0,0.0,0.0,-0.12499999999999689,0.016623182042035167,0.0,0.0385
Colby Thicknesse,1.0,0.0,0.0,0.0,0.0,-5.666666666666665,-0.025928495245265346,0.0,-0.1531
Jonathan Micallef,0.8888888888888888,0.0,0.0,1.0,0.0,6.333333333333332,0.03485902521342784,0.0,0.2185
Quillan Salkilld,0.4666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Rafael Estevam,1.0,0.0,1.0,0.0,0.0,0.37500000000000017,-0.06566505709712558,0.0,-0.0634
Connor Matthews,0.5555555555555555,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
Jean Silva,0.6285714285714284,0.2,0.0,0.8,1.0,3.1999999999999997,0.12372965924843041,0.18888888888888875,0.222
Nikolay Veretennikov,0.8,0.0,0.0,1.0,1.0,1.125000000000001,0.03365644771894777,0.3499999999999999,0.1525
Hyder Amil,0.6666666666666666,0.0,0.0,1.0,1.0,0.8333333333333313,-0.02018606351149189,0.0,0.0105
Danny Silva,0.9166666666666666,0.0,0.0,1.0,0.0,5.625000000000001,0.17326042313168555,0.0,0.3932
Mairon Santos,0.9166666666666666,0.5,0.0,0.5,0.0,-0.9999999999999988,0.06042254913192224,-0.49999999999999983,-0.1039
Djorden Santos,1.0,0.0,0.0,0.0,0.0,8.750000000000004,-0.004287360105332429,0.0,0.2221
Waldo Cortes Acosta,0.6666666666666666,0.0,0.0,1.0,0.0,8.444444444444443,0.01061323121923842,0.3888888888888888,0.2594
Diyar Nurgozhay,0.6666666666666666,0.0,0.0,0.0,1.0,-7.749999999999996,0.07156954887218045,0.0,-0.068
SuYoung You,0.9166666666666666,0.0,0.0,0.0,1.0,2.125000000000001,-0.1263645224171539,0.0,-0.1056
Yuneisy Duben,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Carlos Vera,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Jordan Vucenic,0.8333333333333333,0.0,0.0,0.0,1.0,3.249999999999998,0.12187450230928482,0.0,0.2652
Nathan Fletcher,0.6666666666666666,0.0,0.0,1.0,1.0,-3.7499999999999973,0.225877192982456,0.0,0.2415
David Martinez,0.7777777777777777,0.0,0.0,1.0,0.0,5.0,-0.0385595053982102,0.0,0.0849
Jose Daniel Medina,0.4999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MarQuel Mederos,1.0,0.0,0.0,0.0,0.0,2.1250000000000036,0.027519522892087183,-0.15277777777777765,0.0166
Cortavious Romious,0.8333333333333333,0.0,0.0,0.0,1.0,-1.9999999999999991,-0.0014054572878102068,0.0,-0.0313
Torrez Finney,1.0,0.0,0.0,0.0,0.0,1.2500000000000002,0.03269230769230777,0.0,0.0937
Rhys McKee,0.6666666666666666,0.0,0.5,1.0,0.5,-0.999999999999995,0.022256675159758627,0.1916666666666665,0.062
Sumudaerji,0.8333333333333334,0.0,0.0,0.0,1.0,6.375,-0.012953998845782525,-0.05476190476190471,0.0756
Chelsea Chandler,0.7333333333333333,0.0,0.0,1.0,1.0,1.833333333333335,-0.00566520467836254,0.0,0.0546
Malcolm Wellmaker,0.5555555555555555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Reinier de Ridder,0.8000000000000002,0.3333333333333333,1.0,0.6666666666666666,0.0,-0.43999999999999934,0.030750557474453884,0.0,0.0506
Cameron Smotherman,1.0,0.0,0.0,0.0,0.0,2.5000000000000004,-0.022028546241442782,0.35119047619047583,0.1234
Ryan Loder,0.4444444444444444,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Yadier del Valle,0.5555555555555555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tecia Pennington,1.0,0.0,0.0,0.0,0.0,0.47222222222222476,0.02640691954913472,-0.07013888888888876,0.0132
Tofiq Musayev,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Seokhyeon Ko,1.0,0.0,0.0,0.0,0.0,0.25000000000000167,0.09267399267399279,0.0,0.1529
Daria Zhelezniakova,0.8333333333333334,0.0,0.0,0.0,1.0,-1.9999999999999953,0.014290302777144928,0.06944444444444448,0.0031
Mitch Ramirez,0.8333333333333333,0.0,0.5,0.0,0.5,15.999999999999991,-0.17853942652329746,0.0,0.1544
Adam Fugitt,0.611111111111111,0.0,0.25,1.0,0.75,-3.166666666666663,0.019987221429147533,0.0,-0.0296
Francisco Prado,0.888888888888889,0.0,0.0,1.0,0.0,1.0000000000000029,-0.09237970816781402,0.05555555555555561,-0.0515
Ateba Gautier,0.4999999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Austin Bashi,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Nick Klein,0.6666666666666666,0.0,0.0,0.0,1.0,-5.999999999999998,-0.09102564102564113,0.0,-0.2513
Gabriella Fernandes,0.8333333333333334,0.0,0.0,1.0,1.0,0.40000000000000197,0.028641507756533246,0.23611111111111083,0.1032
Julius Walker,0.8888888888888888,0.0,0.0,0.0,1.0,-0.8333333333333309,0.025946258580801806,0.0,0.0345
Elijah Smith,0.6666666666666666,0.0,0.0,1.0,0.0,5.249999999999997,0.051099509571270324,0.6190476190476184,0.3127
Alibi Idiris,0.7,0.0,0.0,0.0,1.0,-4.249999999999998,-0.13591954022988503,0.0,-0.2715
Baisangur Susurkaev,0.8333333333333333,0.5,0.0,0.5,0.0,-0.4999999999999998,0.025995344083579362,0.0,0.0425
Taiyilake Nueraji,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Uran Satybaldiev,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Axel Sola,1.0,1.0,0.0,0.0,0.0,5.500000000000001,0.07258917493796528,0.0,0.2508
Andreas Gustafsson,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Harry Hardwick,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Santiago Luna,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Montse Rendon,0.6666666666666666,0.0,0.0,0.0,1.0,2.0000000000000013,-0.002767589785624573,0.0,0.0626
Rodrigo Sezinando,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Brando Pericic,0.4444444444444444,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Michelle Montague,1.0,0.0,0.0,0.0,0.0,-0.9999999999999978,-0.03229166666666658,0.0,-0.0502
Cam Rowston,0.6666666666666666,0.0,0.0,1.0,0.0,5.250000000000001,0.09274843090632562,0.0,0.2727
Patchy Mix,1.0,0.0,0.0,0.0,0.0,-1.7499999999999951,-0.02670448810154686,0.0,-0.0604
Lucas Almeida,0.7222222222222223,1.0,0.0,0.0,1.0,1.5000000000000033,0.17679972773912642,0.1666666666666665,0.2373
Bia Mesquita,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Lucas Rocha,0.8333333333333333,0.0,0.0,0.0,1.0,10.750000000000002,0.10555926916221028,0.2916666666666666,0.3556
Melissa Croden,1.0,1.0,0.0,0.0,0.0,3.666666666666668,0.050338882166890475,-0.09166666666666667,0.08
Azamat Bekoev,0.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,0.0,-9.749999999999993,-0.02885928961748625,0.0,-0.255
Aleksandar Rakic,0.6909090909090909,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,-2.8749999999999982,-0.01063514344243426,0.0,-0.0651
Talita Alencar,1.0,1.0,0.0,0.0,0.0,3.2000000000000006,0.03853740144912101,0.0,0.1485
Donte Johnson,0.8333333333333333,0.0,0.0,1.0,0.0,-0.9999999999999982,0.24313725490196075,0.2916666666666665,0.295
Alice Ardelean,1.0,0.0,0.0,0.0,0.0,9.125000000000002,0.010324383438912298,-0.24999999999999975,0.0842
Billy Elekana,0.6666666666666666,0.0,0.0,1.0,1.0,4.166666666666663,-0.049106300697981414,0.0,0.0503
Chris Padilla,0.7333333333333333,0.0,0.0,1.0,0.0,8.499999999999998,-0.0009800913115627467,0.24999999999999994,0.2092
Josh Hokit,0.5555555555555555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Abdul Rakhman Yakhyaev,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bekzat Almakhan,0.7777777777777778,0.0,0.0,1.0,0.0,0.2500000000000009,-0.12216117216117207,0.0,-0.1447
Marek Bujlo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iwo Baraniewski,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sean Sharaf,0.6666666666666666,0.0,0.0,0.0,1.0,-29.499999999999993,-0.06862572978629655,0.0,-0.783
Allen Frye Jr.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keiichiro Nakamura,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sangwook Kim,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sulangrangbo,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muin Gafurov,0.8666666666666668,0.0,0.5,0.0,0.5,0.8750000000000016,-0.016192898575522925,-0.2916666666666664,-0.0841
Klaudia Sygula,0.8888888888888888,0.0,0.0,0.0,1.0,-9.499999999999993,-0.05529984721161186,-0.4999999999999998,-0.3465
Jean Matsumoto,0.9333333333333332,0.0,0.0,1.0,0.0,9.8,0.04014257038801874,-0.07196969696969693,0.1743
Jacobe Smith,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Alden Coria,1.0,1.0,0.0,0.0,0.0,-0.24999999999999645,0.039226288929414634,0.24999999999999978,0.1066
Imanol Rodriguez,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Damian Pinas,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ryan Gandra,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Regina Tarin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rafael Tobias,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Fernandez,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Marwan Rahiki,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Luke Riley,0.8333333333333333,0.0,0.0,1.0,0.0,3.750000000000001,0.13900560224089634,0.0,0.3009
Kurtis Campbell,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Michael Page,1.0,0.0,0.0,0.0,0.0,0.6000000000000016,0.035684805884442936,3.700743415417188e-17,0.0442
Mario Pinto,0.7777777777777777,0.0,0.0,1.0,0.0,0.16666666666666666,0.02183868762816123,0.0,0.0528
Mantas Kondratavicius,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Louie Sutherland,0.5555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shem Rock,1.0,0.0,0.0,0.0,0.0,0.5000000000000021,0.004195482903709485,0.0,0.0363
Shanelle Dyer,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Alexia Thainara,0.7777777777777777,0.0,0.0,1.0,0.0,-7.2499999999999964,-0.060924834193072916,0.0,-0.2395
Guilherme Pat,1.0,0.0,0.0,0.0,0.0,-0.7499999999999973,0.006277056277056355,0.0,0.0093
Tommy McMillen,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ethyn Ewing,1.0,1.0,0.0,0.0,0.0,6.7500000000000036,0.08383514982050637,0.0,0.2963
Kai Kamaka III,1.0,0.0,0.0,0.0,0.0,-3.8999999999999964,0.012915300701646214,-0.1388888888888889,-0.0891
Jose Delano,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alice Pereira,0.8333333333333333,0.0,0.0,1.0,0.0,-8.249999999999998,-0.03930142788822846,0.0,-0.2335
Patricio Pitbull,1.0,0.0,0.0,0.0,0.0,0.16666666666666918,-0.04731718898385559,0.0,-0.043
Mandel Nallo,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Julien Leblanc,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Jamie Siraj,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Marcus Buchecha,0.8888888888888888,0.0,0.0,1.0,0.0,-4.749999999999997,0.09021164021164013,0.0,0.0297
Jackson McVey,0.4444444444444444,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Ben Johnston,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dom Mar Fan,0.4666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Paul Buentello,1.0,0.0,1.0,0.0,0.0,-4.1666666666666625,0.006104898962041863,0.0,-0.0728
Julio Paulino,1.0,0.0,0.0,0.0,0.0,0.0,0.11174242424242425,0.18749999999999986,0.2199
Chase Gormley,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shannon Gugerty,0.6666666666666666,0.0,0.0,0.0,1.0,-3.6666666666666647,-0.08571428571428567,0.0,-0.188
Greg Soto,0.7777777777777778,0.0,0.0,0.0,1.0,2.750000000000001,-0.002226378356220443,0.0,0.0813
Rory Markham,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Lucio Linhares,0.6666666666666666,0.0,0.0,0.0,1.0,2.9999999999999982,0.16955574500331522,0.0,0.3252
Ronys Torres,1.0,0.0,0.0,0.0,0.0,1.0,0.08104946524064172,0.0,0.1547
Renzo Gracie,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Brad Blackburn,1.0,0.0,1.0,0.0,0.0,-7.399999999999996,-0.05019591540290323,0.0,-0.2282
Matt Veach,0.6666666666666666,0.0,0.0,0.0,1.0,-3.499999999999999,-0.1611111111111111,0.0,-0.2884
Mostapha Al-Turk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Goulet,0.6666666666666666,0.0,0.0,0.0,1.0,-5.4999999999999964,-0.0433513985304266,0.0,-0.1732
Tim Hague,0.6666666666666666,0.0,0.0,0.0,1.0,8.25,0.15126971841368125,0.0,0.4256
John Salter,0.5,0.0,0.0,1.0,1.0,-7.249999999999997,-0.08754006410256412,0.0,-0.2764
Paul Daley,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Brammer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Jensen,0.5555555555555555,0.0,0.5,1.0,0.5,-13.499999999999993,-0.04183673469387758,0.0,-0.3627
Dan Lauzon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesse Lennox,1.0,0.0,1.0,0.0,0.0,-0.6666666666666642,0.013778941972702255,3.608224830031759e-16,0.0038
Martin Kampmann,0.8166666666666667,0.5,0.5,0.5,0.5,3.5200000000000005,0.0611229526594954,0.17395833333333333,0.1649
Gilbert Yvel,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mark Holst,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
James Hammortree,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Tuchscherer,0.5,0.0,0.0,0.0,1.0,-5.999999999999998,-0.14253285543608119,0.0,-0.3226
Ricardo Romero,0.4444444444444444,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Goran Reljic,1.0,0.0,0.0,0.0,0.0,-0.75,0.02877076670957124,0.0,0.0404
Steve Steinbeiss,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Toney,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Gabe Ruediger,0.5,0.0,0.0,0.0,1.0,-7.999999999999998,-0.2778520499108733,0.0,-0.5579
Amilcar Alves,1.0,0.0,1.0,0.0,0.0,0.5000000000000001,-0.13055555555555545,-0.08333333333333327,-0.1351
David Mitchell,0.9333333333333332,0.0,0.0,0.0,1.0,-1.099999999999999,0.09873922373922371,-0.16666666666666663,0.0268
Vinicius Queiroz,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Curt Warburton,0.7777777777777778,0.0,0.0,0.0,1.0,-0.4999999999999991,-0.015620782726045807,0.0,-0.0151
Mark Scanlon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Eduardo Rocha,0.7777777777777777,0.0,0.0,1.0,0.0,1.7499999999999996,0.08209459459459459,0.041666666666666706,0.1175
Alexandre Ferreira,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Maiquel Falcao,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TJ O'Brien,0.6666666666666666,0.0,0.0,0.0,1.0,-11.999999999999995,0.10035507792860725,0.0,-0.1299
Kyle Watson,1.0,0.0,1.0,0.0,0.0,-3.7499999999999964,-0.07445775508422792,0.0,-0.1744
Tyler Toner,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Wilkinson,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Pablo Garza,0.611111111111111,0.0,0.0,1.0,1.0,-7.666666666666664,-0.15926702737289028,0.0,-0.3857
Nick Pace,1.0,1.0,0.0,0.0,0.0,0.16666666666666816,-0.06731601731601723,0.0,-0.0707
Antonio McKee,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willamy Freire,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Banuelos,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Reinhardt,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Charlie Valencia,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Jorge Santiago,0.8888888888888888,0.0,0.0,0.0,1.0,1.3999999999999995,0.11439841767427969,0.2559523809523808,0.2041
Tim Credeur,0.3333333333333333,0.0,0.0,0.0,1.0,-5.4999999999999964,-0.041859283011015165,0.0,-0.1712
Shamar Bailey,0.7777777777777778,0.0,0.0,0.0,1.0,-3.499999999999999,-0.02409613030788057,0.0,-0.0987
Jon Olav Einemo,0.8333333333333333,0.0,0.0,0.0,1.0,4.9999999999999964,0.12691702397584737,0.0,0.314
Matt Grice,0.7777777777777777,0.0,0.0,0.0,1.0,0.16666666666666932,0.013228711951966612,0.0,0.0408
Edward Faaloloto,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Javier Vazquez,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donny Walker,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Paul Bradley,1.0,0.0,0.0,0.0,0.0,2.2500000000000004,0.020636296763345986,0.0,0.101
Stanislav Nedkov,0.4444444444444444,0.0,0.0,1.0,1.0,-10.999999999999995,-0.03394687791239516,0.0,-0.2919
Luis Ramos,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Lance Benoist,1.0,0.0,0.0,0.0,0.0,1.6250000000000018,0.0723864624076489,0.0,0.1577
Jorge Lopez,1.0,0.0,0.0,0.0,0.0,-1.9999999999999982,0.0029292929292930037,-0.5833333333333331,-0.1972
Eddie Yagin,1.0,0.0,0.0,0.0,0.0,-1.2499999999999987,0.012225150505128846,0.0,0.0055
Byron Bloodworth,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Matt Lucas,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dustin Neace,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Stephen Bass,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Ferguson,1.0,0.0,1.0,0.0,0.0,-2.2499999999999964,-0.1828022875816992,0.0,-0.2886
Josh Clopton,1.0,0.0,0.0,0.0,0.0,-0.9999999999999991,0.15555555555555556,0.0,0.21
John Cholish,0.7777777777777777,0.0,0.0,1.0,1.0,5.33333333333333,-0.10339514286882708,0.3333333333333332,0.0883
Carlo Prater,0.7777777777777777,0.0,0.0,0.0,0.0,-0.24999999999999933,-0.013913043478260764,-0.12499999999999999,-0.0515
Nick Denis,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Pat Schilling,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tommy Hayden,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Eric Wisely,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Lavar Johnson,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Bernardo Magalhaes,1.0,0.0,0.0,0.0,0.0,-0.24999999999999856,-0.06243789521228542,0.0,-0.0739
Eiji Mitsuoka,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Issei Tamura,0.6666666666666666,0.0,0.0,1.0,1.0,-8.999999999999996,-0.4266081871345029,0.0,-0.7879
Tom DeBlass,1.0,0.0,0.0,0.0,0.0,-0.4999999999999992,-0.09549549549549544,0.0,-0.1257
Yoislandy Izquierdo,0.8333333333333333,0.0,0.0,0.0,1.0,-12.999999999999996,-0.02254170527011576,-0.5208333333333333,-0.3782
Besam Yousef,0.8333333333333333,0.0,0.0,0.0,1.0,-2.2499999999999982,0.016983695652173898,0.16666666666666657,0.0299
Chad Griggs,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shane del Rosario,0.6666666666666666,0.0,0.0,0.0,1.0,-19.999999999999993,-0.3477272727272726,0.0,-0.9421
John Cofer,1.0,0.0,1.0,0.0,0.0,-4.499999999999997,-0.014058956916099777,0.0,-0.1087
Chris Saunders,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Chris Tickle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brock Jardine,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Joey Gambino,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CJ Keith,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Wagner Campos,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ulysses Gomez,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Roger Hollett,1.0,0.0,0.0,0.0,0.0,-0.24999999999999878,0.007440476190476268,-0.4374999999999993,-0.1227
Jay Hieron,0.6666666666666666,0.0,0.0,0.0,1.0,-2.249999999999999,-0.009722222222222202,0.0,-0.0488
Motonobu Tezuka,1.0,0.0,0.0,0.0,0.0,1.25,-0.15104166666666657,0.0,-0.1607
Azamat Gashimov,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Manuel Rodriguez,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Milton Vieira,1.0,0.0,0.0,0.0,0.0,1.7499999999999996,0.027628458498023784,0.0,0.0987
Caros Fodor,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quinn Mulhern,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Adam Cella,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Adlan Amagov,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Gilbert Smith,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Collin Hart,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jimmy Quinlan,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Roger Bowling,0.6666666666666666,0.0,0.0,0.0,1.0,2.999999999999998,0.2759596571500251,0.0,0.4726
Sheila Gaff,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Eddie Mendez,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Roger Gracie,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Melancon,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Garett Whiteley,0.7777777777777777,0.0,0.0,0.0,1.0,-1.7499999999999978,0.06348458904109597,0.0,0.0645
Brian Houston,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Peggy Morgan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shunichi Shimizu,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Chope,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Dave Galera,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jon Delos Reyes,0.4166666666666666,0.0,0.0,0.0,1.0,5.9999999999999964,0.15549973835688113,0.0,0.3776
Mike Rhodes,0.7777777777777778,0.0,0.0,0.0,1.0,4.250000000000002,0.0582537999293037,0.0,0.201
Andy Enz,0.7777777777777778,0.0,0.0,0.0,1.0,2.7500000000000013,-0.040082188027359265,0.4791666666666661,0.1479
